Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,user_id,transaction_date,status,age,subscription,raw_timestamp,email,username,store_id,price
72,CA-2017-114440,9/14/2017,9/17/2017,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0.0,8.763,USR01015,2017-09-14,Completed,26,Standard,2017-09-14 06:20:14,tracy.blumstein499@gmail.com,tracblu102,STR013,19.05
73,US-2015-134026,4/26/2015,5/2/2015,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,USR01033,2015-04-26,Completed,23,Basic,2015-04-26 00:53:50,joel.eaton571@outlook.com,joeleat835,STR019,831.936
74,US-2015-134026,4/26/2015,5/2/2015,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",97.04,2,0.2,1.213,USR01033,2015-04-26,Pending,41,Standard,2015-04-26 10:47:04,joel.eaton295@gmail.com,joeleat689,STR019,97.04
75,US-2015-134026,4/26/2015,5/2/2015,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,USR01033,2015-04-26,Shipped,42,Standard,2015-04-26 14:00:16,joel.eaton570@hotmail.com,joeleat713,STR019,72.784
76,US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,1.248,3,0.8,-1.9344,USR01034,2017-12-09,Shipped,36,Standard,2017-12-09 22:41:55,ken.brennan558@yahoo.com,kenbre618,STR006,1.248
77,US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",9.708,3,0.6,-5.8248,USR01034,2017-12-09,Shipped,54,Premium,2017-12-09 16:39:49,ken.brennan190@hotmail.com,kenbre139,STR006,9.708
78,US-2017-118038,12/9/2017,12/11/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",27.24,3,0.2,2.724,USR01034,2017-12-09,Completed,47,Standard,09-12-2017 19:56,ken.brennan156@hotmail.com,kenbre436,STR006,27.24
79,US-2014-147606,11/26/2014,12/1/2014,Second Class,JE-15745,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,5,0.6,-14.475,USR01033,2014-11-26,Completed,37,Premium,2014-11-26 18:08:11,joel.eaton218@gmail.com,joeleat234,STR006,19.3
80,CA-2016-127208,6/12/2016,6/15/2016,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208.16,1,0.0,56.2032,USR01035,2016-06-12,Completed,54,Basic,2016-06-12 16:21:16,stewart.carmichael256@yahoo.com,stewcar737,STR020,208.16
81,CA-2016-127208,6/12/2016,6/15/2016,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16.74,3,0.0,8.0352,USR01035,2016-06-12,Pending,44,Standard,2016-06-12 15:26:12,stewart.carmichael455@gmail.com,stewcar21,STR020,16.74
82,CA-2014-139451,10/12/2014,10/16/2014,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,5,0.0,4.172,USR01036,2014-10-12,Shipped,39,Premium,2014-10-12 17:14:56,duane.noonan927@yahoo.com,duannoo881,STR002,14.9
83,CA-2014-139451,10/12/2014,10/16/2014,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,1,0.0,6.2031,USR01036,2014-10-12,,31,Standard,2014-10-12 20:51:51,duane.noonan236@hotmail.com,duannoo357,STR002,21.39
84,CA-2015-149734,9/3/2015,9/8/2015,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Durham,North Carolina,27707,South,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,USR01037,2015-09-03,Completed,51,Standard,2015-09-03 20:22:47,julie.creighton237@outlook.com,julicre812,STR004,200.984
85,US-2017-119662,11/13/2017,11/16/2017,First Class,CS-12400,Christopher Schild,Home Office,United States,Chicago,Illinois,60623,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549,USR01038,2017-11-13,Completed,47,Premium,13-11-2017 13:50,christopher.schild049@gmail.com,chrisch83,STR011,
86,CA-2017-140088,5/28/2017,5/30/2017,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Columbia,South Carolina,29203,South,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,33.2156,USR01023,2017-05-28,Completed,44,Basic,2017-05-28 17:40:23,,patro'd120,STR021,301.96
87,CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0.0,6.7966,USR01039,2017-10-26,Shipped,24,Basic,2017-10-26 18:59:08,paul.gonzalez298@yahoo.com,paulgon885,STR012,19.99
88,CA-2017-155558,10/26/2017,11/2/2017,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,6.16,2,0.0,2.9568,USR01039,2017-10-26,Shipped,25,Premium,2017-10-26 09:47:23,paul.gonzalez831@hotmail.com,paulgon491,STR012,
89,CA-2016-159695,4/5/2016,4/10/2016,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.368,7,0.2,13.8572,USR01040,2016-04-05,Pending,57,Basic,2016-04-05 06:29:17,gary.mitchum876@hotmail.com,garymit898,STR006,158.368
90,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,20.1,3,0.0,6.633,USR01041,2016-09-17,Completed,32,Standard,2016-09-17 19:03:56,jim.sink960@hotmail.com,jimsin206,STR002,20.1
91,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,73.584,2,0.2,8.2782,USR01041,2016-09-17,Completed,26,Premium,2016-09-17 23:42:01,jim.sink826@outlook.com,jimsin200,STR002,73.584
92,CA-2016-109806,9/17/2016,9/22/2016,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,6.48,1,0.0,3.1104,USR01041,2016-09-17,,38,Standard,17-09-2016 10:29,jim.sink911@gmail.com,jimsin946,STR002,6.48
93,CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,USR01042,2015-01-31,Shipped,27,Premium,2015-01-31 14:21:43,karl.braun152@gmail.com,karlbra73,STR012,12.96
94,CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,USR01042,2015-01-31,Shipped,35,Premium,2015-01-31 18:01:22,karl.braun672@gmail.com,karlbra795,STR012,53.34
95,CA-2015-149587,1/31/2015,2/5/2015,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,USR01042,2015-01-31,Shipped,35,Premium,2015-01-31 18:18:43,karl.braun624@outlook.com,karlbra975,STR012,32.96
96,US-2017-109484,11/6/2017,11/12/2017,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,USR01043,2017-11-06,Completed,45,Premium,2017-11-06 06:10:48,roger.barcio980@outlook.com,rogebar660,STR022,5.682
97,CA-2017-161018,11/9/2017,11/11/2017,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,USR01044,2017-11-09,,43,Premium,2017-11-09 17:59:08,parhena.norris420@yahoo.com,parhnor503,STR016,96.53
98,CA-2017-157833,6/17/2017,6/20/2017,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,USR01045,2017-06-17,Completed,37,Standard,2017-06-17 08:44:14,,kathduc74,STR002,51.312
99,CA-2016-149223,9/6/2016,9/11/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,USR01046,2016-09-06,Completed,29,Standard,06-09-2016 21:52,elpida.rittenbach754@yahoo.com,elpirit672,STR012,77.88
100,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,USR01047,2016-08-29,Completed,58,Basic,2016-08-29 00:39:40,rick.bensley008@hotmail.com,rickben269,STR011,64.624
101,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,USR01047,2016-08-29,Completed,47,Standard,2016-08-29 10:18:23,rick.bensley958@yahoo.com,rickben784,STR011,95.976
102,CA-2016-158568,8/29/2016,9/2/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,USR01047,2016-08-29,Shipped,50,Premium,2016-08-29 00:12:23,rick.bensley511@yahoo.com,rickben178,STR011,1.788
103,CA-2016-129903,12/1/2016,12/4/2016,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,USR01048,2016-12-01,Completed,27,Premium,2016-12-01 11:08:44,gary.zandusky387@hotmail.com,garyzan186,STR012,23.92
104,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,USR01049,2015-11-13,Completed,34,Basic,2015-11-13 03:38:48,lena.cacioppo882@hotmail.com,lenacac154,STR023,238.896
105,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,USR01049,2015-11-13,Cancelled,30,Premium,2015-11-13 21:58:22,lena.cacioppo217@yahoo.com,lenacac596,STR023,102.36
106,US-2015-156867,11/13/2015,11/17/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,USR01049,2015-11-13,Completed,34,Basic,13-11-2015 13:57,lena.cacioppo846@yahoo.com,,STR023,36.882
107,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,USR01050,2017-11-23,Completed,35,Standard,2017-11-23 16:12:32,janet.martin198@gmail.com,janemar643,STR004,74.112
108,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,USR01050,2017-11-23,Shipped,30,Basic,2017-11-23 12:40:53,janet.martin988@outlook.com,janemar548,STR004,27.992
109,CA-2017-119004,11/23/2017,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,USR01050,2017-11-23,,34,Standard,2017-11-23 12:47:52,janet.martin073@hotmail.com,janemar917,STR004,3.304
110,CA-2015-129476,10/15/2015,10/20/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,USR01051,2015-10-15,Completed,42,Premium,2015-10-15 11:28:22,pete.armstrong988@yahoo.com,petearm696,STR011,339.96
111,CA-2017-146780,12/25/2017,12/30/2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,USR01052,2017-12-25,Completed,50,Standard,2017-12-25 21:23:31,cynthia.voltz827@outlook.com,cyntvol683,STR016,41.96
112,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,USR01053,2016-11-03,Completed,29,Standard,2016-11-03 22:55:50,clay.ludtke188@yahoo.com,claylud145,STR024,75.96
113,CA-2016-128867,11/3/2016,11/10/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,USR01053,2016-11-03,Cancelled,45,Standard,03-11-2016 08:51,clay.ludtke284@gmail.com,claylud381,STR024,27.24
114,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,USR01054,2014-08-25,Pending,27,Premium,2014-08-25 04:58:09,ryan.crowe372@yahoo.com,ryancro32,STR025,40.096
115,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,USR01054,2014-08-25,Shipped,30,Premium,2014-08-25 03:02:32,ryan.crowe013@hotmail.com,ryancro547,STR025,4.72
116,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,USR01054,2014-08-25,Pending,28,Standard,2014-08-25 12:46:25,ryan.crowe892@yahoo.com,ryancro171,STR025,23.976
117,CA-2014-115259,8/25/2014,8/27/2014,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,USR01054,2014-08-25,Pending,20,Basic,2014-08-25 14:26:17,ryan.crowe639@yahoo.com,ryancro769,STR025,130.464
118,CA-2015-110457,3/2/2015,3/6/2015,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,USR01055,2015-03-02,Completed,39,Basic,2015-03-02 20:35:06,dave.kipp591@hotmail.com,davekip169,STR005,787.53
119,US-2015-136476,4/5/2015,4/10/2015,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,USR01056,2015-04-05,Pending,34,Standard,2015-04-05 16:42:19,greg.guthrie919@gmail.com,greggut527,STR019,157.794
120,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,USR01057,2016-06-12,Completed,28,Premium,12-06-2016 02:28,steven.cartwright214@hotmail.com,stevcar714,STR014,47.04
121,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,USR01057,2016-06-12,,23,Premium,2016-06-12 05:13:18,steven.cartwright736@yahoo.com,stevcar386,STR014,30.84
122,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,USR01057,2016-06-12,Pending,18,Basic,2016-06-12 01:34:16,,stevcar324,STR014,226.56
123,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,USR01057,2016-06-12,Completed,23,Basic,2016-06-12 07:02:26,steven.cartwright270@hotmail.com,stevcar699,STR014,115.02
124,CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,USR01057,2016-06-12,Completed,22,Basic,2016-06-12 03:23:13,steven.cartwright957@outlook.com,stevcar717,STR014,68.04
125,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,USR01058,2014-12-26,Completed,34,Standard,2014-12-26 01:25:47,alan.dominguez763@outlook.com,alandom226,STR006,600.558
126,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,USR01059,2014-09-20,Completed,39,Basic,2014-09-20 21:26:32,philip.fox063@outlook.com,philfox273,STR011,617.7
127,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,USR01060,2017-11-05,Pending,29,Basic,05-11-2017 03:43,troy.staebel387@hotmail.com,troysta561,STR017,2.388
128,US-2017-107272,11/5/2017,11/12/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,USR01060,2017-11-05,Pending,29,Standard,2017-11-05 11:43:11,,troysta951,STR017,243.992
129,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,USR01061,2016-11-06,Completed,34,Basic,2016-11-06 23:09:26,lindsay.shagiari421@hotmail.com,lindsha349,STR002,81.424
130,US-2016-125969,11/6/2016,11/10/2016,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,USR01061,2016-11-06,Completed,29,Premium,2016-11-06 07:59:24,lindsay.shagiari496@yahoo.com,lindsha471,STR002,238.56
131,US-2017-164147,2/2/2017,2/5/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,USR01062,2017-02-02,Completed,52,Basic,2017-02-02 17:40:28,dorothy.wardle963@hotmail.com,dorowar170,STR025,59.97
